rate_type,item_code,description,specification,unit,material_rate_usd,labor_rate_usd,expense_rate_usd,total_rate_usd,source_price_candidates,source_pages,source_note,material_formula,labor_formula,expense_formula,total_formula,source_sheet,source_row,source_file,source_sha256
복합일위대가,448225404275053C32FA817EC0B56,INTERIOR FURNITURE (3600*800*1050),,EA,531.8,471.06,11.19,1014.05,,,,=일위대가!F1069,=일위대가!H1069,=일위대가!J1069,=E210+F210+G210,일위대가목록,210,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448225404275053C32FA817EC09A9,Disinfection and Preparation(1600-650-850),,EA,798.35,0.0,0.0,798.35,,,,=일위대가!F1073,=일위대가!H1073,=일위대가!J1073,=E211+F211+G211,일위대가목록,211,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448220489177BDAF02D618D746141,HR-1,"Double row install,H:150mm x Thk1.2mm steel plate,Vinyl cover, wall side",m,50.51,6.03,3.34,59.879999999999995,,,,=일위대가!F1077,=일위대가!H1077,=일위대가!J1077,=E212+F212+G212,일위대가목록,212,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448220489177BDAF02D618D746268,HR-1+BG-2,"Double row install,H:150mm x Thk1.2mm steel plate,Vinyl cover, wall side, Bumper railing",m,87.17,8.75,5.54,101.46000000000001,,,,=일위대가!F1081,=일위대가!H1081,=일위대가!J1081,=E213+F213+G213,일위대가목록,213,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448220489177BDAF02D618D74630F,BG-1+BG-2,Bumper railings  including necessary bracing and fixing to concrete or masonry; wall side,m,73.32,5.43,4.4,83.15,,,,=일위대가!F1085,=일위대가!H1085,=일위대가!J1085,=E214+F214+G214,일위대가목록,214,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448220489177BDAF02D618D746415,BG-3,"Bed stopper,H:150mm x Thk1.2mm steel plate,Vinyl cover",no,36.66,2.72,2.2,41.58,,,,=일위대가!F1089,=일위대가!H1089,=일위대가!J1089,=E215+F215+G215,일위대가목록,215,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448220489177BDAF02D618D74653C,CG-1,"Conner guard,,H:1200mm,Self-tapping screws + Continuous aluminum retainer,Vinyl cover",no,26.4,1.51,1.55,29.46,,,,=일위대가!F1093,=일위대가!H1093,=일위대가!J1093,=E216+F216+G216,일위대가목록,216,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448220489177BDAF02D618D7466C3,Cubical curtains rail tracks,,m,50.0,0.0,0.0,50.0,,,,=일위대가!F1097,=일위대가!H1097,=일위대가!J1097,=E217+F217+G217,일위대가목록,217,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540B573CE783226E40F9A7C8,"Supply and SST Cat Ladder in Roof, 400mm x 6000mm high",,개,137.28,63.66,2.58,203.52,,,,=일위대가!F1101,=일위대가!H1101,=일위대가!J1101,=E218+F218+G218,일위대가목록,218,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540E2707C9F62530C63081C7,COVER Trench,GALVANIZED FLAT STEEL (25X5X3),M,21.04,10.18,0.48,31.7,,,,=일위대가!F1115,=일위대가!H1115,=일위대가!J1115,=E219+F219+G219,일위대가목록,219,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448225404275053C32FA817E9BAEB,THK 0.7 CORRUGATED STEEL SHEET,,M2,81.5,33.99,0.96,116.45,,,,=일위대가!F1129,=일위대가!H1129,=일위대가!J1129,=E220+F220+G220,일위대가목록,220,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822343A07821ACA271311F5DED0,AG01/02. MEP BUILDING/AL.Louver,1.900 x 2.900 = 5.510,EA,1019.35,0.0,0.0,1019.35,,,,=일위대가!F1133,=일위대가!H1133,=일위대가!J1133,=E221+F221+G221,일위대가목록,221,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822343A07821ACA271311F5DEDE,AG02/02. MEP BUILDING/AL.Louver,1.500 x 0.700 = 1.050,EA,194.25,0.0,0.0,194.25,,,,=일위대가!F1137,=일위대가!H1137,=일위대가!J1137,=E222+F222+G222,일위대가목록,222,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822343A07821ACA271311F5DFFF,FSD01/02. MEP BUILDING/STL DOUBLE DOOR,2.400 x 2.400 = 5.760,EA,1279.71,64.58,1.46,1345.75,,,,=일위대가!F1147,=일위대가!H1147,=일위대가!J1147,=E223+F223+G223,일위대가목록,223,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822343A07821ACA271311F5DFF9,FSD02/02. MEP BUILDING/STL DOUBLE DOOR,2.100 x 2.300 = 4.830,EA,1127.81,64.58,1.46,1193.85,,,,=일위대가!F1157,=일위대가!H1157,=일위대가!J1157,=E224+F224+G224,일위대가목록,224,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822343A07821ACA271311F5DFF7,FSD03/02. MEP BUILDING/STL DOUBLE DOOR,1.700 x 2.000 = 3.400,EA,894.24,64.58,1.46,960.2800000000001,,,,=일위대가!F1167,=일위대가!H1167,=일위대가!J1167,=E225+F225+G225,일위대가목록,225,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822343A07821ACA271311F5DFFD,SD01/02. MEP BUILDING/STL DOUBLE DOOR,1.800 x 2.400 = 4.320,EA,1044.51,64.58,1.46,1110.55,,,,=일위대가!F1177,=일위대가!H1177,=일위대가!J1177,=E226+F226+G226,일위대가목록,226,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822343A07821ACA271311F5DFFB,SD02/02. MEP BUILDING/STL SINGLE DOOR,1.000 x 2.200 = 2.200,EA,543.32,45.46,1.07,589.8500000000001,,,,=일위대가!F1187,=일위대가!H1187,=일위대가!J1187,=E227+F227+G227,일위대가목록,227,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,4482214ED37A290E22AE6206AED73,Painting on plastered surfaces including Emulsion Paint as per drawing and as specified. (Plastering measured seperately,,M2,2.0,0.0,0.0,2.0,,,,=일위대가!F1191,=일위대가!H1191,=일위대가!J1191,=E228+F228+G228,일위대가목록,228,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540B573CE783226E40F9A36D,Supply and SST Cat Ladder,400mm x 3.4m high,EA,77.8,36.08,1.47,115.35,,,,=일위대가!F1195,=일위대가!H1195,=일위대가!J1195,=E229+F229+G229,일위대가목록,229,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540E277AD1B92F027796313D,Supply and fixed of Steel cover,T2.3 GALVANIZED IRON PLATE 1200*1200,EA,77.55,151.38,6.33,235.26000000000002,,,,=일위대가!F1199,=일위대가!H1199,=일위대가!J1199,=E230+F230+G230,일위대가목록,230,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,4482214E4D7E26CCE26EA35624855,Steel Trowelled with TAR Epoxy coating,CEILING,M2,4.25,0.0,0.0,4.25,,,,=일위대가!F1203,=일위대가!H1203,=일위대가!J1203,=E231+F231+G231,일위대가목록,231,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540B573CE783226E40FA4DAC,Supply and SST Cat Ladder,400mm x 4.0m high,EA,91.52,42.44,1.72,135.67999999999998,,,,=일위대가!F1207,=일위대가!H1207,=일위대가!J1207,=E232+F232+G232,일위대가목록,232,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540C77556C9128B854DD2C29,"Expansion joint, On Floor",,M,23.38,13.54,0.53,37.45,,,,=일위대가!F1222,=일위대가!H1222,=일위대가!J1222,=E233+F233+G233,일위대가목록,233,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540C77556C9128B854DD2FFE,"Expansion joint, On Wall",,M,30.11,18.34,0.73,49.18,,,,=일위대가!F1238,=일위대가!H1238,=일위대가!J1238,=E234+F234+G234,일위대가목록,234,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540C77556C9128B854DD2ED7,"Expansion joint, On PARAPET",,M,109.51,18.04,0.43,127.98000000000002,,,,=일위대가!F1250,=일위대가!H1250,=일위대가!J1250,=E235+F235+G235,일위대가목록,235,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822540C77556C9128B854DD2955,"Expansion joint, On CEILING",,M,25.26,13.93,0.61,39.8,,,,=일위대가!F1265,=일위대가!H1265,=일위대가!J1265,=E236+F236+G236,일위대가목록,236,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,453125479B7D7FE4C224BA0035A1B,AW19/01. HOSPITAL/60*150 AL,3.200 x 2.400 = 7.680,EA,1420.8,0.0,0.0,1420.8,,,,=일위대가!F1269,=일위대가!H1269,=일위대가!J1269,=E237+F237+G237,일위대가목록,237,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,453125479B7D7FE4C224BA0035A19,AW19A/01. HOSPITAL/60*150 AL,3.200 x 2.400 = 7.680,EA,1420.8,0.0,0.0,1420.8,,,,=일위대가!F1273,=일위대가!H1273,=일위대가!J1273,=E238+F238+G238,일위대가목록,238,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,453125479B7D7FE4C224BA0035A1F,AW19B/01. HOSPITAL/60*150 AL,3.200 x 2.400 = 7.680,EA,1420.8,0.0,0.0,1420.8,,,,=일위대가!F1277,=일위대가!H1277,=일위대가!J1277,=E239+F239+G239,일위대가목록,239,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,4482204849760A9E127F495A4C958,석고판 설치(나사고정) - 바탕용,"벽, 2겹 붙임",M2,0.0,4.33,0.04,4.37,,,,=일위대가!F1283,=일위대가!H1283,=일위대가!J1283,=E240+F240+G240,일위대가목록,240,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,448226472C79915F02BD06AAE8588,30X30 THK1.6 @450 STL PIPE,,M2,3.6,3.62,0.16,7.380000000000001,,,,=일위대가!F1289,=일위대가!H1289,=일위대가!J1289,=E241+F241+G241,일위대가목록,241,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,4482254042735867E26912B595FF2,잡철물 제작 및 설치,"규격철물 설치, 경량철재",kg,0.03,1.18,0.05,1.26,,,,=일위대가!F1298,=일위대가!H1298,=일위대가!J1298,=E242+F242+G242,일위대가목록,242,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,4482224D7C7A0028821F232E069B7,습식공법 - 화강석,"바닥, 자재 별도",M2,0.0,31.19,0.25,31.44,,,,=일위대가!F1304,=일위대가!H1304,=일위대가!J1304,=E243+F243+G243,일위대가목록,243,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,439D2A438075650262F4653EA8C281ACA2BB855,굴삭기(무한궤도),0.6㎥,HR,11.18,15.28,17.89,44.35,,,,=일위대가!F1311,=일위대가!H1311,=일위대가!J1311,=E244+F244+G244,일위대가목록,244,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,439D2A438075647E522B581865348A146822AFB,플레이트 콤팩터,1.5ton,HR,1.17,10.12,0.48,11.77,,,,=일위대가!F1318,=일위대가!H1318,=일위대가!J1318,=E245+F245+G245,일위대가목록,245,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822745CD78423802EFDE40178D1,방수층보호재 붙임,"발포 PE시트, 수직부",M2,0.0,1.28,0.0,1.28,,,,=일위대가!F1323,=일위대가!H1323,=일위대가!J1323,=E246+F246+G246,일위대가목록,246,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822048387F1B9E12FCF71415AC0,암면 공간넣기,"펠트, 밀도60kg/㎥, 50mm",M2,3.92,1.97,0.0,5.89,,,,=일위대가!F1329,=일위대가!H1329,=일위대가!J1329,=E247+F247+G247,일위대가목록,247,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
복합일위대가,44822048387C4468A2D648539CA03,단열재 공간넣기,50mm 이하,M2,0.0,1.97,0.0,1.97,,,,=일위대가!F1334,=일위대가!H1334,=일위대가!J1334,=E248+F248+G248,일위대가목록,248,data/unpacked/L2025-00085-1/붙임2. 현지입찰(신규입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903_최종/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,47d79c95e2c3273f84778935276c94526e369cc1b1bc057f6b03c998f44e253f
