source_record_id,source_row_number,public_data_id,source_page_url,project_no_source,project_no_linked,project_link_method,project_link_score,existing_db_project_match,existing_db_project_bid_nos,bid_no_source,bid_base_no_source,department,country_ko,is_uganda,procurement_title,sector,procurement_category,scope,ceiling_krw,amount_boundary,contract_method,selection_method,planned_issue_date,construction_related,construction_reason,construction_keywords,area_values_m2,gross_floor_area_m2,gfa_extraction_method,raw_ceiling_per_gfa_krw,unit_cost_potential
15085055:53,53,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.545,0,,,,필리핀사무소,필리핀,0,필리핀 경찰청 범죄수사정보 통합관리 시스템 구축 사업 감리 용역,정보통신,용역,· 감리대상 사업의 효율성을 향상시키고 안전성을 확보하기 위하여 정보시스템 구축 및 운영 등에 관한 사항을 종합적으로 점검하여 문제점을 개선· 사업자의 과업이행여부를 점검함으로써 계약문서에 기술된 과업의 완료 여부를 확인· 단계별 감리수행결과보고 이외에 상시적 보고체계를 구성하여 감리대상 사업자와 최소 월 단위 주기로 발주기관 사업담당자를 대상으로 사업진척도 및 이슈사항 등에 대한 보고를 수행· 수원부처와의 감리결과 공유를 위해 단계별 감리수행결과에 대해서는 현지어 결과보고서를 별도 작성하여 KOICA 해외사무소를 통해 수원부처 공유,437149341,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,감리,,,,,0
15085055:54,54,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2021-00141,existing_db_title_containment,0.990,1,L2022-00006-1,,,서남아시아팀,네팔,0,네팔 경찰청 사이버 안전국 설립을 통한 사이버 수사능력 강화사업(21·26/800만불) 기자재(가구등) 공급업체 선정,행정제도,물품,경찰청사 사무가구 등 기자재 구입 및 검수,349530128,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-12,0,,청사,,,,,0
15085055:55,55,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2021-00141,existing_db_title_containment,0.990,1,L2022-00006-1,,,서남아시아팀,네팔,0,네팔 경찰청 사이버 안전국 설립을 통한 사이버 수사능력 강화사업(21·26/800만불) IT 기자재 공급,행정제도,물품,IT 기자재 구매 및 검수,865472920,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-10,0,,,,,,,0
15085055:56,56,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00055,official_report_title_containment,0.990,0,,,,방글라데시사무소,방글라데시,0,방글라데시 플랫폼 기반의 통계 서비스 역량강화사업('23·'26/965만불),정보통신,용역,방글라데시 통계 데이터웨어하우스 플랫폼 구축 관련 감리 과업을 수행 · 통계 데이터웨어하우스 플랫폼 개발 및 구축 감리 · 교육 및 기술이전 감리  · 사업관리,528900000,발주계획 입찰한도액; 계획 변경 가능,제한경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,감리,,,,,0
15085055:57,57,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00055,official_report_title_containment,0.990,0,,,,방글라데시사무소,방글라데시,0,방글라데시 플랫폼 기반의 통계 서비스 역량강화사업('23·'26/965만불),정보통신,물품,"통계 데이터웨어하우스 플랫폼 구축 서버 및 네트워크 기자재 조달 및 설치사업관리(일정, 리스트 등 용역과업 관리)",3500274680,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-09,0,,,,,,,0
15085055:58,58,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00055,official_report_title_containment,0.990,0,,,,방글라데시사무소,방글라데시,0,방글라데시 플랫폼 기반의 통계 서비스 역량강화사업('23·'26/965만불) 통계 데이터베이스 플랫폼 구축 PC 용역,정보통신,용역,통계 데이터웨어하우스 플랫폼 개발 및 구축교육 및 기술이전사업관리,4861000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,,,,,,0
15085055:59,59,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2020-00080,official_report_title_containment,0.990,0,,,,파라과이사무소,파라과이,0,"파라과이 아순시온 도시교통혼잡 완화를 위한 대중교통 개선 사업('20·'26/1,034만불)",환경및기타,물품,신호제어기용 자동전압조정기 100대  납품 및 설치,103140000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-08,0,,,,,,,0
15085055:60,60,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2020-00023,existing_db_title_containment,0.990,1,L2024-00024-1;L2024-00075-1,,,라오스사무소,라오스,0,라오스 남부 3개주 농촌개발사업 남부농촌개발연수센터 기자재 공급 용역,농촌개발,물품,사무용 가구 및 IT 기자재,118680000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-09,0,,센터,,,,,0
15085055:61,61,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00027,official_report_title_containment,0.990,1,L2025-00003-1;L2025-00003-2;L2025-00028-1;L2025-00054-1;L2025-00058-1,,,키르기스스탄사무소,키르기스스탄,0,키르기스스탄 국회 디지털화 사업(23·27/840만불) 시공업체(PC) 선정,행정제도,용역,"▲국회 지하 1층·지상 7층에 대한 네트워크 설치▲1층 데이터 센터에 대한 리모델링, 설비, 소방 분야 부속인입시설 공사▲공사 범위에 따른 시공상세도면(shop drawings) 일체 작성 등",2210000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-08,1,강한건축어;시설어+공사어,리모델링;공사;시공;센터;시설,,,,,0
15085055:62,62,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.456,0,,,,중미·카리브팀,코스타리카,0,코스타리카 삼각협력을 통한 중미3국 건조회랑지역 시설원예기술 역량강화 2차 사업('25·'27/275만불),농촌개발,용역,"사업 총괄 성과관리, 코스타리카 사업수행 지원 및 관리, 연구지원 등",1163186820,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-09,0,,시설,,,,,0
15085055:63,63,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.667,0,,,,아프리카2팀,모로코,0,"모로코 라바트 대중교통 중심 친환경 교통체계 구축사업('25·'28/1,300만불)",환경및기타,용역,"ㅇ친환경 전기버스 및 충전설비 도입 지원 · 전기버스 및 충전설비 도입 계획 수립, 전기버스 및 충전설비 공급업체 발주지원 등ㅇ친환경 교통정책 홍보활동 · 친환경 교통정책 홍보 계획 수립, 콘텐츠 제작 및 홍보행사 실시, 미디어 기자재 공급업체 발주지원 등ㅇ 역량강화  · 관리자 및 실무자 초청연수, 전기버스 유지관리 및 디지털미디어 운영/유지관리 현지교육 등ㅇ 사업관리",1393340995,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,0,,,,,,,0
15085055:64,64,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2024-00138,official_report_title_containment,0.990,0,,,,우즈베키스탄사무소,우즈베키스탄,0,우즈베키스탄 지질재해와 지질자원 통합관리시스템 구축사업('24·'29/700만불),행정제도,물품,ㅇ 지질재해 및 지질자원 DB 구축을 위한 전산 기자재 현지 조달,130000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-08,0,,,,,,,0
15085055:65,65,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2025-00106,official_report_title_containment,0.990,0,,,,아프리카1팀,케냐,0,케냐 여성 고용 증진 및 친환경 산업 활성화를 위한 직업기술교육 훈련사업(2025·2027년/850만불)  사업관리(PC)용역,교육,용역,"① GIZ측 진행 주요 사업 구성요소 진행상황 벤치마킹 및 백서 작성  ② ME 프로세스 참여 및 자문  ③ GIZ 사업 수행 종료 후 사업 성과 확인 : 사업대상지 20개 훈련기관 5개 커리큘럼 이수 훈련생 취업률 추적조사, 우수사례(Best Practice) 발굴 및 제시  ④ 케냐 TVET 분야 주요 이해관계자와 작동 체계(Working Mechanism) 분석 및 제시  ⑤ 추후 TVET 사업 실행을 위한 합의점 도출    ⑥ KOICA가 지원하는 사업으로써의 유형성(Tangibility) 강화를 위한 홍보활동",1614600000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,,,,,,0
15085055:66,66,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.553,0,,,,우즈베키스탄사무소,우즈베키스탄,0,"우즈베키스탄 유아교사 역량강화 및 유아교육진흥센터 건립사업('21·'26/1,199만불)",교육,공사,ㅇ 체험관 내 체험 시설 및 공용 공간 설계ㅇ 체험 시설물 제작 및 설치,2434370300,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,1,입찰구분=공사+시설어;강한건축어;시설어+설계감리어,건립;센터;시설;설계,,,,,0
15085055:67,67,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.426,0,,,,동남아시아2팀,필리핀,0,필리핀 카라바오 낙농 개량 체계(NDHI) 구축을 통한 농가역량 강화사업 실험실 기자재 공급 및 설치,농촌개발,물품,"실험실 기자재 공급 및 설치, 현지 교육 및 사후유지관리, 사업관리 등   ㅇ 실험실 기자재(35종 20,847점)* 공급 및 설치",1522266159,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-08,0,,실험실,,,,,0
15085055:68,68,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.333,0,,,,이집트사무소,이집트,0,"이집트 무역 촉진을 위한 수출입청 위험기반검사 및 추적 시스템 구축 사업('25·'29/1,100만불)",행정제도,용역,"ㅇ 이집트 수출입청 정보화이행계획 수립 (머신러닝모델 최적화 지침 포함) ㅇ 시스템 및 기자재 구축업체(PC) 선정 지원 ㅇ 역량강화를 위한 초청연수 및 현지 워크숍 ㅇ 사업관리, 성과관리 및 홍보",2852340579,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-10,0,,,,,,,0
15085055:69,69,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.327,0,,,,긴급대응팀,미얀마,0,2025년 對미얀마 인도적 현물지원 기자재(쉘터 수리 키트) 공급,재난구호,물품,2025년 對미얀마 인도적 현물지원 기자재(쉘터 수리 키트) 공급,113000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-07,0,,,,,,,0
15085055:70,70,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2024-00105,official_report_title_containment,0.990,1,L2025-00097-1,,,키르기스스탄사무소,키르기스스탄,0,키르기스스탄 디지털 전환을 위한 국가 정보화 역량 강화 사업('24·'27/700만불),정보통신,용역,"1) ICT 교육센터 신축과업을 위한 부지 조사 및 설계과업2) 인테리어 설계 및 내부 집기/가구 사양 확정3) 측량 및 조사성과물, 설계도면, 시방서, 수량내역서, 구조계산서, 기계용량계산서, 전기용량계산서, 보고서 등 현지 인허가기관 및 발주처가 승인한 최종 공사용 실시설계 납품도서와 공사에 필요한 제반도서 및 시공사 선정을 위한 입찰관련 서류 제출4) 시공사 선정 입찰기간에 발주처 요청시 업무 지원5) 저작권감리업무6) 건축인허가 취득 7) 관련 행정업무 협조",155068550,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-09,1,강한건축어;시설어+공사어;시설어+설계감리어,신축;공사;시공;센터;시설;감리;설계;실시설계,,,,,0
15085055:71,71,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2024-02690,official_report_title_containment,0.990,0,,,,케냐사무소,케냐,0,"케냐 분고마 주 보편적 식수접근성 향상을 위한 상수도 구축 및 통합적 운영관리 역량강화사업(25·32/1,300만불) PMC 용역",환경및기타,용역,"ㅇ 사업수행총괄 · 사업수행계획 수립 · 사업 단계별 진행사항 점검(일정 관리) · 분쟁‧소송 해결 지원 및 관리 · 사업 착수보고, 종료보고, 최종보고 · 사업 홍보ㅇ현지 설계 및 시공사 선정 입찰지원 · 입찰계획 수립 · 입찰문서 및 계약서 작성 · 입찰서류 접수, 검토 및 평가 지원 · 입찰결과 보고 · 협상 및 계약지원ㅇ 분고마주 6개 sub·county 용수공급을 위한 상수도 공급시설 설계 감리 · 설계 수행계획 검토 · 현지조사, 관련 자료입수 지원 · 설계기준 등 주요 결정사항 검토 및 협의 · 기성 및 준공검사 · 착수/중간/준공보고ㅇ 분고마주 6개 sub·county 용수공급을 위한 상수도 공급시설 시공 감리 · 공사 수행계획 검토 · 현장 품질/공정/안전/환경관리 · 기성 및 준공검사 · 민원, 인허가 및 용지보상 등 수원기관 업무지원 · 착수보고, 월간공정보고, 준공보고ㅇ 기자재 지원 (수질시험장비) ㅇ 운영관리 · 시설운전 현황 및 기록 점검 · 운영관리 기술 지원 · 운영관리 매뉴얼 검토 및 보완ㅇ 상수도 운영인력 역량강화 (초청연수, 현지연수, 실무교육) · 교육훈련계획 수립 및 연수생 선발 · 초청연수/현지연수/운영자 실무교육 시행 · 교육훈련 모니터링 및 평가 · 교육훈련 시행결과 보고ㅇ 사업 성과관리 (모니터링, 평가 및 홍보) · 사업 착수/기초선조사(Base·line) · 사업 중간점검(Mid·line) · 사업 연차점검(Year·line) · 사업 종료선 조사(End·line)",4611189450,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,1,시설어+공사어;시설어+설계감리어,공사;시공;시설;감리;설계,,,,,0
15085055:72,72,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.383,0,,,,인도네시아사무소,인도네시아,0,인도네시아 전기자동차 충전기 법정계량 제도 및 시험소 구축사업(25·28/800만불),기타,용역,ㅇ 전기차 충전기 형식승인 및 검정을 위한 기자재 구축 지원ㅇ 전기차 충전기 형식승인 및 검정 전문인력 양성ㅇ 전기차 충전기 관련 제도 선진화 실행계획 수립,4071079807,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,,,,,,0
15085055:73,73,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.458,0,,,,에티오피아사무소,에티오피아,0,"에티오피아 낙농가치사슬 및 이해관계자 역량강화를 통한 유제품 품질 개선사업('23·'28/1,000만불)",농촌개발,용역,수원기관(LDI) 리모델링을 위한 인테리어·구조·설비 등 종합 설계 및 시공용역 입찰 지원 업무,7452483,발주계획 입찰한도액; 계획 변경 가능,수의계약,,2025-08,1,강한건축어,리모델링;시공;설계,,,,,0
